"integrated_intensity"	"physical_size"	"local_intensity"	"volume_levelling"	"size"	"leaf"	"intensity"	"spot"	"branch"	"spot_base"	"x"	"y"	"z"	"node"	"parent"	"node_children"	"parent_children"	
8	0.00244772	1	7.99021	2	1	4	0	0	0	255	392	14	173166648	173595848	0	2	
51	0.0183579	2	50.9449	15	0	3	0	0	0	259	400	18	173722904	174656640	1	8	
24	0.00734316	1	23.9706	6	1	4	0	0	0	259	399	18	173284400	173722904	0	1	
48	0.0183579	2	47.9449	15	0	3	0	0	0	280	405	19	173766336	174656640	1	8	
12	0.00367158	1	11.9853	3	1	4	0	0	0	281	405	19	173316928	173766336	0	1	
9	0.00367158	1	8.98899	3	1	3	0	0	0	271	404	20	173802096	174656640	0	8	
20	0.0122386	1	19.9755	10	1	2	0	0	0	277	413	14	174058728	175669312	0	127	
20	0.0110147	2	19.978	9	0	2	0	0	0	263	416	17	174281048	175669312	1	127	
6	0.00244772	1	5.99266	2	1	3	0	0	0	263	415	17	173682000	174281048	0	1	
4	0.00244772	1	3.9951	2	1	2	0	0	0	283	426	17	174287504	175669312	0	127	
26	0.0159102	1	25.9682	13	1	2	0	0	0	272	399	20	174397432	175669312	0	127	
26	0.0159102	1	25.9682	13	1	2	0	0	0	260	416	20	174404712	175669312	0	127	
277	0.122386	5	276.755	100	0	2	0	0	0	259	426	24	174662120	175669312	2	127	
140	0.0452828	4	139.864	37	0	3	0	0	0	261	426	24	173931032	174662120	1	2	
86	0.0232533	3	85.907	19	0	4	0	0	0	262	425	24	173427104	173931032	1	1	
46	0.0110147	2	45.9449	9	0	5	0	0	0	261	425	24	173079280	173427104	1	1	
6	0.00122386	1	5.99266	1	1	6	0	0	0	260	424	23	172822224	173079280	0	1	
29	0.0110147	2	28.967	9	0	3	0	0	0	264	423	20	173807632	174662120	1	2	
8	0.00244772	1	7.99021	2	1	4	0	0	0	263	422	20	173346128	173807632	0	1	
91	0.0354919	5	90.929	29	0	2	0	0	0	284	427	22	174567256	175669312	1	127	
63	0.0183579	4	62.9449	15	0	3	0	0	0	282	428	22	173874624	174567256	1	1	
45	0.0110147	3	44.9559	9	0	4	0	0	0	283	425	22	173392640	173874624	1	1	
37	0.00856702	2	36.9572	7	0	5	0	0	0	282	427	22	173055344	173392640	1	1	
12	0.00244772	1	11.9853	2	1	6	0	0	0	282	426	22	172814576	173055344	0	1	
16	0.00979088	1	15.9804	8	1	2	0	0	0	260	409	21	174507472	175669312	0	127	
34	0.017134	3	33.9657	14	0	2	0	0	0	271	381	22	174546592	175669312	1	127	
16	0.0061193	2	15.9816	5	0	3	0	0	0	273	379	21	173829864	174546592	1	1	
4	0.00122386	1	3.9951	1	1	4	0	0	0	273	380	21	173361752	173829864	0	1	
90	0.044059	3	89.9119	36	0	2	0	0	0	264	401	24	174652688	175669312	1	127	
48	0.0183579	2	47.9449	15	0	3	0	0	0	265	401	23	173898280	174652688	2	1	
8	0.00244772	1	7.99021	2	1	4	0	0	0	265	400	22	173387984	173898280	0	2	
4	0.00122386	1	3.9951	1	1	4	0	0	0	264	400	23	173407592	173898280	0	2	
14	0.00856702	1	13.9829	7	1	2	0	0	0	287	426	24	174614400	175669312	0	127	
132	0.0636407	4	131.873	52	0	2	0	0	0	299	428	14	174064848	175669312	1	127	
66	0.0232533	3	65.9302	19	0	3	0	0	0	299	425	14	173568376	174064848	1	1	
30	0.00856702	2	29.9657	7	0	4	0	0	0	299	424	13	173149440	173568376	1	1	
10	0.00244772	1	9.98776	2	1	5	0	0	0	299	425	13	172883952	173149440	0	1	
3779	0.839568	22	3777.32	686	0	2	0	0	0	297	419	18	174346144	175669312	2	127	
248	0.0624169	8	247.813	51	0	3	0	0	0	292	421	13	173529704	174346144	1	2	
188	0.0379397	7	187.848	31	0	4	0	0	0	291	420	13	173148208	173529704	1	1	
152	0.0269249	6	151.865	22	0	5	0	0	0	293	420	12	172864504	173148208	1	1	
112	0.017134	5	111.897	14	0	6	0	0	0	289	421	12	172668840	172864504	1	1	
106	0.0159102	4	105.889	13	0	7	0	0	0	290	418	12	172522736	172668840	1	1	
78	0.0110147	3	77.9119	9	0	8	0	0	0	292	420	12	172406984	172522736	1	1	
38	0.00489544	2	37.9559	4	0	9	0	0	0	290	420	12	172315232	172406984	1	1	
20	0.00244772	1	19.9755	2	1	10	0	0	0	291	420	12	172242968	172315232	0	1	
3201	0.575214	21	3199.27	470	0	3	0	0	0	297	418	18	173729592	174346144	1	2	
2916	0.458947	20	2914.16	375	0	4	0	0	0	297	417	18	173289280	173729592	1	1	
2592	0.359815	19	2590.2	294	0	5	0	0	0	298	416	18	172986960	173289280	1	1	
2257	0.277816	18	2255.33	227	0	6	0	0	0	292	414	17	172745232	172986960	1	1	
1999	0.22519	17	1997.42	184	0	7	0	0	0	291	414	16	172585648	172745232	1	1	
1747	0.181131	16	1745.55	148	0	8	0	0	0	293	414	17	172455088	172585648	1	1	
1539	0.149311	15	1537.66	122	0	9	0	0	0	295	415	16	172352848	172455088	1	1	
1314	0.118714	14	1312.81	97	0	10	0	0	0	295	413	15	172271352	172352848	1	1	
1154	0.0991327	13	1152.91	81	0	11	0	0	0	295	412	16	172207656	172271352	2	1	
939	0.0758793	12	938.089	62	0	12	0	0	0	296	408	14	172150448	172207656	1	2	
807	0.0624169	11	806.189	51	0	13	0	0	0	296	408	12	172116480	172150448	1	1	
664	0.0489544	10	663.315	40	0	14	0	0	0	297	410	12	172079824	172116480	1	1	
552	0.0391635	9	551.413	32	0	15	0	0	0	296	411	12	172045184	172079824	1	1	
477	0.0330442	8	476.471	27	0	16	0	0	0	295	411	13	172024840	172045184	1	1	
285	0.0183579	7	284.688	15	0	17	0	0	0	296	410	12	172002856	172024840	1	1	
217	0.0134625	6	216.758	11	0	18	0	0	0	294	410	13	171985984	172002856	1	1	
145	0.00856702	5	144.837	7	0	19	0	0	0	293	411	14	171971128	171985984	1	1	
88	0.00489544	4	87.8972	4	0	21	0	0	0	295	411	14	171947152	171971128	1	1	
67	0.00367158	2	66.9192	3	0	22	0	0	0	295	410	14	171936776	171947152	1	1	
23	0.00122386	1	22.9719	1	1	23	0	0	0	294	410	14	171926696	171936776	0	1	
61	0.0061193	2	60.9266	5	0	12	0	0	0	295	414	16	172158512	172207656	1	2	
13	0.00122386	1	12.9841	1	1	13	0	0	0	294	413	16	172119392	172158512	0	1	
2	0.00122386	1	1.99755	1	1	2	0	0	0	301	409	10	150171192	175669312	0	127	
6619	1.79663	16	6615.41	1468	0	2	0	0	0	300	403	20	174454992	175669312	4	127	
12	0.00489544	1	11.9853	4	1	3	0	0	0	285	378	19	173757032	174454992	0	4	
5682	1.23243	15	5678.3	1007	0	3	0	0	0	299	391	20	173797776	174454992	3	4	
3852	0.687809	14	3849.25	562	0	4	0	0	0	297	391	20	173338504	173797776	3	3	
47	0.0110147	2	46.9449	9	0	5	0	0	0	309	398	15	172919040	173338504	1	3	
12	0.00244772	1	11.9853	2	1	6	0	0	0	309	397	15	172712768	172919040	0	1	
3040	0.454052	13	3037.73	371	0	5	0	0	0	301	402	19	173004616	173338504	2	3	
1630	0.22519	10	1628.65	184	0	6	0	0	0	300	402	19	172774280	173004616	1	2	
1354	0.168893	9	1352.82	138	0	7	0	0	0	302	402	16	172594960	172774280	2	1	
54	0.00734316	3	53.9413	6	0	8	0	0	0	302	397	11	172399368	172594960	1	2	
46	0.0061193	2	45.9449	5	0	9	0	0	0	303	399	11	172310232	172399368	1	1	
10	0.00122386	1	9.98776	1	1	10	0	0	0	303	398	11	172239496	172310232	0	1	
1125	0.130953	8	1123.95	107	0	8	0	0	0	299	403	17	172462032	172594960	1	2	
957	0.105252	7	956.053	86	0	9	0	0	0	298	402	18	172359056	172462032	1	1	
795	0.0832225	6	794.168	68	0	10	0	0	0	299	399	17	172281424	172359056	1	1	
605	0.0599691	5	604.34	49	0	11	0	0	0	301	401	18	172212768	172281424	1	1	
451	0.0428351	4	450.486	35	0	12	0	0	0	300	402	18	172164520	172212768	2	1	
234	0.0208056	3	233.73	17	0	13	0	0	0	299	400	17	172124096	172164520	1	2	
143	0.0122386	2	142.829	10	0	14	0	0	0	300	401	18	172084976	172124096	2	1	
15	0.00122386	1	14.9816	1	1	15	0	0	0	302	400	15	172048992	172084976	0	2	
30	0.00244772	1	29.9633	2	1	15	0	0	0	301	400	16	172050560	172084976	0	2	
13	0.00122386	1	12.9841	1	1	13	0	0	0	303	400	13	172106216	172164520	0	2	
1070	0.145639	12	1069.13	119	0	6	0	0	0	299	391	19	172773608	173004616	1	2	
902	0.111371	11	901.22	91	0	7	0	0	0	299	390	19	172603688	172773608	1	1	
762	0.0868941	10	761.305	71	0	8	0	0	0	300	392	18	172461568	172603688	1	1	
626	0.0660884	9	625.405	54	0	9	0	0	0	302	391	18	172358720	172461568	1	1	
491	0.0477305	8	490.523	39	0	10	0	0	0	302	389	16	172269672	172358720	1	1	
471	0.0452828	7	470.502	37	0	11	0	0	0	299	391	18	172216576	172269672	1	1	
317	0.0281488	6	316.662	23	0	12	0	0	0	300	391	18	172164408	172216576	1	1	
233	0.0195818	5	232.745	16	0	13	0	0	0	301	391	16	172118608	172164408	1	1	
220	0.0183579	4	219.743	15	0	14	0	0	0	299	391	17	172084864	172118608	1	1	
94	0.00734316	3	93.8899	6	0	15	0	0	0	301	390	16	172052464	172084864	1	1	
49	0.00367158	2	48.9413	3	0	16	0	0	0	300	390	16	172027528	172052464	1	1	
17	0.00122386	1	16.9792	1	1	17	0	0	0	300	390	17	172007296	172027528	0	1	
125	0.0269249	3	124.865	22	0	5	0	0	0	294	386	16	173002136	173338504	1	3	
80	0.0159102	2	79.9045	13	0	6	0	0	0	294	387	18	172758944	173002136	2	1	
7	0.00122386	1	6.99143	1	1	7	0	0	0	293	385	17	172582928	172758944	0	2	
7	0.00122386	1	6.99143	1	1	7	0	0	0	293	386	18	172594064	172758944	0	2	
97	0.0257011	3	96.8972	21	0	4	0	0	0	298	384	14	173136376	173797776	1	3	
53	0.0122386	2	52.9388	10	0	5	0	0	0	299	386	13	172875664	173136376	1	1	
18	0.00367158	1	17.978	3	1	6	0	0	0	297	385	13	172675224	172875664	0	1	
887	0.173788	10	886.305	142	0	4	0	0	0	291	382	19	173311632	173797776	1	3	
715	0.121162	9	714.394	99	0	5	0	0	0	291	381	18	173001464	173311632	2	1	
594	0.0917895	8	593.449	75	0	6	0	0	0	288	380	17	172739704	173001464	1	2	
456	0.0636407	7	455.555	52	0	7	0	0	0	287	379	17	172582368	172739704	1	1	
351	0.0452828	6	350.638	37	0	8	0	0	0	289	379	17	172451824	172582368	1	1	
263	0.0318204	5	262.714	26	0	9	0	0	0	291	377	16	172343384	172451824	1	1	
182	0.0208056	4	181.792	17	0	10	0	0	0	288	378	16	172268984	172343384	1	1	
82	0.00856702	3	81.9058	7	0	11	0	0	0	290	377	15	172205976	172268984	1	1	
49	0.00489544	2	48.9413	4	0	12	0	0	0	290	377	16	172156720	172205976	1	1	
13	0.00122386	1	12.9841	1	1	13	0	0	0	290	376	16	172118160	172156720	0	1	
6	0.00122386	1	5.99266	1	1	6	0	0	0	291	380	18	172758048	173001464	0	2	
26	0.00979088	2	25.9706	8	0	3	0	0	0	308	387	16	173633288	174454992	1	4	
8	0.00244772	1	7.99021	2	1	4	0	0	0	308	386	16	173220624	173633288	0	1	
3	0.00122386	1	2.99633	1	1	3	0	0	0	307	386	18	173716576	174454992	0	4	
4	0.00244772	1	3.9951	2	1	2	0	0	0	299	380	12	173996616	175669312	0	127	
70	0.0330442	3	69.9339	27	0	2	0	0	0	311	389	11	173968432	175669312	1	127	
38	0.0134625	2	37.9596	11	0	3	0	0	0	312	388	10	147067960	173968432	1	1	
20	0.0061193	1	19.9755	5	1	4	0	0	0	310	389	10	149116376	147067960	0	1	
8	0.00489544	1	7.99021	4	1	2	0	0	0	303	417	16	174223824	175669312	0	127	
1334	0.441813	11	1333.12	361	0	2	0	0	0	297	421	26	174701144	175669312	2	127	
1060	0.275368	10	1059.17	225	0	3	0	0	0	292	424	25	173957368	174701144	2	2	
778	0.162773	9	777.349	133	0	4	0	0	0	293	424	26	173443896	173957368	2	2	
15	0.00367158	1	14.9816	3	1	5	0	0	0	294	420	20	173022272	173443896	0	2	
575	0.10158	8	574.492	83	0	5	0	0	0	295	422	26	173089776	173443896	1	2	
465	0.0746555	7	464.552	61	0	6	0	0	0	292	423	25	172838600	173089776	2	1	
30	0.00489544	2	29.9657	4	0	7	0	0	0	292	421	22	172634536	172838600	1	2	
16	0.00244772	1	15.9804	2	1	8	0	0	0	292	420	22	172494032	172634536	0	1	
297	0.0416112	6	296.709	34	0	7	0	0	0	289	421	25	172650848	172838600	2	2	
199	0.0269249	4	198.785	22	0	8	0	0	0	290	422	25	172505720	172650848	1	2	
151	0.0195818	3	150.824	16	0	9	0	0	0	292	422	25	172390736	172505720	1	1	
61	0.00734316	2	60.9266	6	0	10	0	0	0	291	420	25	172305960	172390736	1	1	
11	0.00122386	1	10.9865	1	1	11	0	0	0	291	421	25	172236360	172305960	0	1	
56	0.00734316	5	55.9413	6	0	8	0	0	0	294	422	26	172506520	172650848	2	2	
23	0.00244772	4	22.9731	2	0	11	0	0	0	293	422	26	172236920	172506520	1	2	
12	0.00122386	1	11.9853	1	1	12	0	0	0	293	421	26	172179376	172236920	0	1	
9	0.00122386	1	8.98899	1	1	9	0	0	0	292	423	26	172393248	172506520	0	2	
24	0.00734316	1	23.9706	6	1	4	0	0	0	284	419	25	173425616	173957368	0	2	
6	0.00244772	1	5.99266	2	1	3	0	0	0	302	417	22	173870752	174701144	0	2	
4	0.00244772	1	3.9951	2	1	2	0	0	0	303	395	21	174503704	175669312	0	127	
32	0.017134	2	31.9657	14	0	2	0	0	0	303	396	23	174603624	175669312	1	127	
12	0.00489544	1	11.9853	4	1	3	0	0	0	303	395	23	173896712	174603624	0	1	
4	0.00244772	1	3.9951	2	1	2	0	0	0	389	320	26	174692792	175669312	0	127	
2	0.00122386	1	1.99755	1	1	2	0	0	0	371	371	26	174696840	175669312	0	127	
81	0.0403874	3	80.9192	33	0	2	0	0	0	287	389	26	174699000	175669312	1	127	
35	0.0122386	2	34.9633	10	0	3	0	0	0	282	383	26	173955448	174699000	1	1	
20	0.0061193	1	19.9755	5	1	4	0	0	0	282	386	26	173442312	173955448	0	1	
19	0.0110147	2	18.978	9	0	2	0	0	0	278	385	26	174698408	175669312	1	127	
3	0.00122386	1	2.99633	1	1	3	0	0	0	277	384	26	173955000	174698408	0	1	
126	0.0636407	4	125.873	52	0	2	0	0	0	279	381	26	174697288	175669312	1	127	
50	0.017134	3	49.9486	14	0	3	0	0	0	281	376	25	173954200	174697288	1	1	
26	0.00734316	2	25.9706	6	0	4	0	0	0	280	375	25	173433224	173954200	1	1	
10	0.00244772	1	9.98776	2	1	5	0	0	0	280	376	25	173082736	173433224	0	1	
1	0.00122386	1	0.998776	1	1	1	0	0	0	384	363	8	164028424	149190992	0	552	
49	0.0379397	3	48.9621	31	0	1	0	0	0	359	363	9	163164000	149190992	1	552	
31	0.0159102	2	30.9682	13	0	2	0	0	0	359	368	8	163068096	163164000	1	1	
15	0.0061193	1	14.9816	5	1	3	0	0	0	359	367	8	163063824	163068096	0	1	
1	0.00122386	1	0.998776	1	1	1	0	0	0	329	388	8	162963832	149190992	0	552	
1	0.00122386	1	0.998776	1	1	1	0	0	0	328	389	8	162908864	149190992	0	552	
1	0.00122386	1	0.998776	1	1	1	0	0	0	352	355	9	162005440	149190992	0	552	
3	0.00367158	1	2.99633	3	1	1	0	0	0	356	360	9	161982040	149190992	0	552	
334	0.271697	4	333.728	222	0	1	0	0	0	388	367	15	174906064	149190992	2	552	
170	0.0819986	3	169.836	67	0	2	0	0	0	394	367	14	174087992	174906064	1	2	
96	0.0367158	2	95.8899	30	0	3	0	0	0	395	366	14	173509024	174087992	1	1	
24	0.00734316	1	23.9706	6	1	4	0	0	0	394	366	14	173131784	173509024	0	1	
18	0.0110147	1	17.978	9	1	2	0	0	0	399	376	13	173995272	174906064	0	2	
4	0.00489544	1	3.9951	4	1	1	0	0	0	313	372	9	161809584	149190992	0	552	
81	0.0538498	6	80.9462	44	0	1	0	0	0	301	378	10	156550840	149190992	2	552	
19	0.0110147	2	18.978	9	0	2	0	0	0	303	377	10	154411256	156550840	1	2	
3	0.00122386	1	2.99633	1	1	3	0	0	0	302	377	10	150302280	154411256	0	1	
36	0.0110147	5	35.978	9	0	2	0	0	0	306	376	9	160931136	156550840	1	2	
34	0.00979088	4	33.9706	8	0	3	0	0	0	306	373	9	159709656	160931136	2	1	
21	0.00489544	3	20.9804	4	0	4	0	0	0	306	374	9	158888336	159709656	1	2	
17	0.00367158	2	16.9816	3	0	5	0	0	0	305	373	9	159801568	158888336	1	1	
12	0.00244772	1	11.9853	2	1	6	0	0	0	305	375	9	157858496	159801568	0	1	
4	0.00122386	1	3.9951	1	1	4	0	0	0	304	376	9	158888464	159709656	0	2	
2	0.00244772	1	1.99755	2	1	1	0	0	0	371	393	9	159822888	149190992	0	552	
1	0.00122386	1	0.998776	1	1	1	0	0	0	305	394	9	159823000	149190992	0	552	
1	0.00122386	1	0.998776	1	1	1	0	0	0	306	395	9	159803016	149190992	0	552	
169	0.181131	2	168.819	148	0	1	0	0	0	370	401	15	174798824	149190992	2	552	
40	0.0244772	1	39.951	20	1	2	0	0	0	371	402	13	150296264	174798824	0	2	
2	0.00122386	1	1.99755	1	1	2	0	0	0	374	404	11	173974144	174798824	0	2	
279	0.211728	6	278.788	173	0	1	0	0	0	354	412	14	174705432	149190992	1	552	
156	0.061193	5	155.878	50	0	2	0	0	0	363	412	12	174009232	174705432	1	1	
120	0.0391635	4	119.883	32	0	3	0	0	0	363	413	11	173466720	174009232	1	1	
69	0.0183579	3	68.9266	15	0	4	0	0	0	363	412	11	173092480	173466720	1	1	
37	0.00856702	2	36.9572	7	0	5	0	0	0	364	413	10	172842480	173092480	1	1	
12	0.00244772	1	11.9853	2	1	6	0	0	0	364	412	10	172654544	172842480	0	1	
661	0.257011	14	660.743	210	0	1	0	0	0	326	345	13	174714800	149190992	2	552	
564	0.145639	13	563.709	119	0	2	0	0	0	324	338	12	173980304	174714800	1	2	
500	0.106476	12	499.681	87	0	3	0	0	0	325	337	12	173468960	173980304	1	1	
428	0.0771032	11	427.692	63	0	4	0	0	0	324	336	12	173106216	173468960	1	1	
352	0.0538498	10	351.731	44	0	5	0	0	0	320	337	10	172842704	173106216	1	1	
327	0.0477305	9	326.714	39	0	6	0	0	0	324	338	11	172654656	172842704	1	1	
255	0.0330442	8	254.769	27	0	7	0	0	0	321	337	11	172510232	172654656	1	1	
220	0.0269249	7	219.785	22	0	8	0	0	0	323	335	11	172397576	172510232	1	1	
180	0.0208056	6	179.813	17	0	9	0	0	0	324	337	11	172308440	172397576	1	1	
135	0.0146863	5	134.853	12	0	10	0	0	0	324	335	10	172238040	172308440	1	1	
95	0.00979088	4	94.8923	8	0	11	0	0	0	323	337	10	172180832	172238040	1	1	
51	0.00489544	3	50.9413	4	0	12	0	0	0	323	335	10	151236544	172180832	1	1	
27	0.00244772	2	26.9682	2	0	13	0	0	0	322	336	10	145834728	151236544	1	1	
14	0.00122386	1	13.9829	1	1	14	0	0	0	323	336	10	145882584	145834728	0	1	
12	0.00734316	1	11.9853	6	1	2	0	0	0	326	345	12	173981536	174714800	0	2	
2	0.00244772	1	1.99755	2	1	1	0	0	0	369	343	10	153461896	149190992	0	552	
2878	1.59836	12	2876.4	1306	0	1	0	0	0	406	349	26	175654344	149190992	5	552	
59	0.0342681	2	58.9315	28	0	2	0	0	0	408	344	13	147989920	175654344	2	5	
3	0.00122386	1	2.99633	1	1	3	0	0	0	409	343	12	173469632	147989920	0	2	
6	0.00244772	1	5.99266	2	1	3	0	0	0	405	345	11	173449848	147989920	0	2	
4	0.00244772	1	3.9951	2	1	2	0	0	0	408	343	15	174131552	175654344	0	5	
6	0.00367158	1	5.99266	3	1	2	0	0	0	406	347	17	174248648	175654344	0	5	
2143	0.744107	11	2141.51	608	0	2	0	0	0	411	350	25	174671048	175654344	4	5	
34	0.0134625	2	33.9596	11	0	3	0	0	0	413	333	21	173820136	174671048	1	4	
4	0.00122386	1	3.9951	1	1	4	0	0	0	412	333	21	173354384	173820136	0	1	
1556	0.424679	10	1554.73	347	0	3	0	0	0	410	350	25	173936080	174671048	2	4	
1119	0.252115	9	1117.99	206	0	4	0	0	0	410	347	25	173429896	173936080	3	2	
82	0.0195818	2	81.9021	16	0	5	0	0	0	414	341	21	172997160	173429896	1	3	
12	0.00244772	1	11.9853	2	1	6	0	0	0	416	341	19	172768728	172997160	0	1	
735	0.140744	8	734.296	115	0	5	0	0	0	409	349	25	173081104	173429896	1	3	
510	0.0856702	7	509.486	70	0	6	0	0	0	408	348	25	172830832	173081104	1	1	
336	0.0501783	6	335.649	41	0	7	0	0	0	412	349	24	172642168	172830832	1	1	
231	0.0318204	5	230.745	26	0	8	0	0	0	410	349	24	172498368	172642168	1	1	
127	0.0159102	4	126.857	13	0	9	0	0	0	412	348	23	172385504	172498368	1	1	
73	0.00856702	3	72.9143	7	0	10	0	0	0	412	347	23	172297608	172385504	1	1	
23	0.00244772	2	22.9731	2	0	11	0	0	0	413	347	22	172227328	172297608	1	1	
12	0.00122386	1	11.9853	1	1	12	0	0	0	413	346	22	172172920	172227328	0	1	
10	0.00244772	1	9.98776	2	1	5	0	0	0	415	347	18	172975504	173429896	0	3	
56	0.017134	1	55.9315	14	1	4	0	0	0	416	337	18	173238856	173936080	0	2	
104	0.0318204	4	103.905	26	0	3	0	0	0	417	332	24	173913344	174671048	1	4	
71	0.0183579	3	70.9266	15	0	4	0	0	0	414	331	23	173416928	173913344	1	1	
43	0.00979088	2	42.951	8	0	5	0	0	0	416	332	24	173071256	173416928	1	1	
18	0.00367158	1	17.978	3	1	6	0	0	0	415	332	24	172824512	173071256	0	1	
3	0.00122386	1	2.99633	1	1	3	0	0	0	416	345	25	173935520	174671048	0	4	
2	0.00122386	1	1.99755	1	1	2	0	0	0	411	340	17	174247192	175654344	0	5	
18	0.017134	2	17.9829	14	0	1	0	0	0	310	352	10	157688456	149190992	1	552	
8	0.00489544	1	7.99021	4	1	2	0	0	0	310	351	10	156432800	157688456	0	1	
184	0.175012	4	183.825	143	0	1	0	0	0	316	360	15	174903376	149190992	3	552	
56	0.0293726	3	55.9413	24	0	2	0	0	0	316	355	12	173988104	174903376	1	3	
22	0.00856702	2	21.9743	7	0	3	0	0	0	315	354	12	173451976	173988104	1	1	
4	0.00122386	1	3.9951	1	1	4	0	0	0	316	354	11	173095056	173451976	0	1	
4	0.00244772	1	3.9951	2	1	2	0	0	0	316	359	12	173990568	174903376	0	3	
14	0.00856702	1	13.9829	7	1	2	0	0	0	316	360	14	174085640	174903376	0	3	
54	0.0489544	3	53.951	40	0	1	0	0	0	403	360	11	174721744	149190992	1	552	
27	0.0159102	2	26.9682	13	0	2	0	0	0	401	359	11	155508216	174721744	1	1	
3	0.00122386	1	2.99633	1	1	3	0	0	0	400	358	11	173453096	155508216	0	1	
176	0.133401	5	175.867	109	0	1	0	0	0	317	371	14	174840592	149190992	2	552	
102	0.044059	4	101.912	36	0	2	0	0	0	318	372	13	174036704	174840592	1	2	
64	0.0208056	3	63.9376	17	0	3	0	0	0	315	370	13	173509696	174036704	1	1	
40	0.0110147	2	39.9559	9	0	4	0	0	0	318	370	13	173133352	173509696	1	1	
20	0.00489544	1	19.9755	4	1	5	0	0	0	317	371	13	172872568	173133352	0	1	
2	0.00122386	1	1.99755	1	1	2	0	0	0	319	366	11	173961752	174840592	0	2	
6	0.00734316	1	5.99266	6	1	1	0	0	0	386	369	10	156676192	149190992	0	552	
13397	5.7656	23	13391.2	4711	0	1	0	0	0	400	403	26	175665320	149190992	15	552	
17	0.00979088	2	16.9804	8	0	2	0	0	0	410	387	24	174646592	175665320	1	15	
3	0.00122386	1	2.99633	1	1	3	0	0	0	410	386	24	173923000	174646592	0	1	
42	0.0257011	1	41.9486	21	1	2	0	0	0	386	390	11	153450680	175665320	0	15	
136	0.0685362	3	135.863	56	0	2	0	0	0	390	392	16	174209752	175665320	2	15	
3	0.00122386	1	2.99633	1	1	3	0	0	0	391	388	14	173555648	174209752	0	2	
59	0.0220295	2	58.9339	18	0	3	0	0	0	391	391	16	173634744	174209752	1	2	
20	0.0061193	1	19.9755	5	1	4	0	0	0	390	390	16	173221632	173634744	0	1	
4026	1.25935	17	4023.48	1029	0	2	0	0	0	415	378	22	174445136	175665320	2	15	
2453	0.572766	16	2451.28	468	0	3	0	0	0	415	375	20	173792648	174445136	4	2	
37	0.0110147	2	36.9559	9	0	4	0	0	0	413	382	13	173135368	173792648	1	4	
5	0.00122386	1	4.99388	1	1	5	0	0	0	413	381	13	172874880	173135368	0	1	
539	0.130953	6	538.476	107	0	4	0	0	0	409	381	19	173279280	173792648	2	4	
329	0.0673123	5	328.663	55	0	5	0	0	0	414	378	18	172980128	173279280	1	2	
214	0.0391635	4	213.765	32	0	6	0	0	0	414	379	17	172739368	172980128	1	1	
94	0.0146863	3	93.8972	12	0	7	0	0	0	414	379	16	172569432	172739368	1	1	
66	0.00979088	2	65.9217	8	0	8	0	0	0	413	379	16	172442776	172569432	1	1	
18	0.00244772	1	17.978	2	1	9	0	0	0	413	378	16	172343608	172442776	0	1	
10	0.00244772	1	9.98776	2	1	5	0	0	0	409	380	19	173001352	173279280	0	2	
1292	0.215399	15	1291.14	176	0	4	0	0	0	407	376	16	173218272	173792648	1	4	
1124	0.163997	14	1123.18	134	0	5	0	0	0	405	376	16	172935480	173218272	1	1	
969	0.126058	13	968.244	103	0	6	0	0	0	407	376	14	172724384	172935480	1	1	
897	0.111371	12	896.22	91	0	7	0	0	0	407	375	16	172568984	172724384	1	1	
715	0.0795509	11	714.364	65	0	8	0	0	0	404	374	16	172441656	172568984	1	1	
611	0.0636407	10	610.427	52	0	9	0	0	0	407	376	15	172343272	172441656	1	1	
494	0.0477305	9	493.523	39	0	10	0	0	0	409	374	14	172268424	172343272	1	1	
404	0.0367158	8	403.596	30	0	11	0	0	0	405	373	14	172205864	172268424	1	1	
327	0.0281488	7	326.662	23	0	12	0	0	0	408	372	15	172153024	172205864	1	1	
303	0.0257011	6	302.666	21	0	13	0	0	0	407	372	14	172114240	172153024	1	1	
212	0.017134	5	211.76	14	0	14	0	0	0	408	374	15	172077472	172114240	1	1	
114	0.00856702	4	113.871	7	0	15	0	0	0	407	372	15	172047872	172077472	1	1	
84	0.0061193	3	83.9021	5	0	16	0	0	0	407	373	14	172023424	172047872	1	1	
52	0.00367158	2	51.9376	3	0	17	0	0	0	406	373	15	172004088	172023424	1	1	
18	0.00122386	1	17.978	1	1	18	0	0	0	407	373	15	171986880	172004088	0	1	
129	0.0293726	6	128.883	24	0	4	0	0	0	414	374	19	173309992	173792648	1	4	
81	0.0146863	5	80.9266	12	0	5	0	0	0	416	371	19	173000664	173309992	1	1	
66	0.0110147	4	65.9339	9	0	6	0	0	0	415	372	19	172771224	173000664	1	1	
54	0.00856702	3	53.94	7	0	7	0	0	0	415	374	19	172602088	172771224	1	1	
33	0.00489544	2	32.9608	4	0	8	0	0	0	416	372	19	172468184	172602088	1	1	
9	0.00122386	1	8.98899	1	1	9	0	0	0	416	373	19	172365144	172468184	0	1	
793	0.20928	11	792.372	171	0	3	0	0	0	422	377	15	173591928	174445136	3	2	
8	0.00244772	1	7.99021	2	1	4	0	0	0	422	378	12	173112600	173591928	0	3	
114	0.0330442	2	113.868	27	0	4	0	0	0	422	376	15	173191136	173591928	2	3	
25	0.0061193	1	24.9694	5	1	5	0	0	0	422	377	13	172874320	173191136	0	2	
