"integrated_intensity"	"physical_size"	"local_intensity"	"volume_levelling"	"size"	"leaf"	"intensity"	"spot"	"branch"	"spot_base"	"x"	"y"	"z"	"node"	"parent"	"node_children"	"parent_children"	
36512	0.378994	75	36499.9	686	0	32	0	1	0	337	348	22	183849896	183872480	1	1	
35488	0.361315	74	35476.1	654	0	33	0	1	0	337	347	22	183829888	183849896	1	1	
34927	0.351923	73	34915	637	0	34	0	1	0	332	349	21	183811336	183829888	1	1	
34111	0.338664	72	34099.1	613	0	35	0	1	0	332	341	18	183794352	183811336	1	1	
33586	0.330377	71	33574.1	598	0	36	0	1	0	342	347	21	183778824	183794352	1	1	
32722	0.317118	70	32710.3	574	0	37	0	1	0	338	352	21	183764304	183778824	1	1	
31871	0.304411	69	31859.4	551	0	38	0	1	0	339	336	17	183749672	183764304	1	1	
31187	0.294467	68	31175.5	533	0	39	0	1	0	332	344	20	183736944	183749672	1	1	
30524	0.285075	67	30512.6	516	0	40	2	1	2	332	347	20	183724552	183736944	1	1	
29724	0.274025	66	29712.8	496	0	41	2	1	0	334	341	17	183713128	183724552	1	1	
29068	0.265186	65	29056.9	480	0	42	2	1	0	340	337	17	183702304	183713128	1	1	
28396	0.256346	64	28385	464	0	43	2	1	0	343	346	20	183692040	183702304	1	1	
27665	0.246954	63	27654.1	447	0	44	2	1	0	339	337	17	183681064	183692040	1	1	
26609	0.233695	62	26598.5	423	0	45	2	1	0	335	339	20	183670080	183681064	1	1	
25889	0.224855	61	25878.7	407	0	46	2	1	0	338	351	21	183660600	183670080	1	1	
24969	0.213806	60	24959	387	0	47	2	1	0	335	340	17	183651752	183660600	1	1	
24452	0.207729	59	24442	376	0	48	2	1	0	337	338	17	183641264	183651752	1	1	
23876	0.201099	58	23866.1	364	0	49	2	1	0	338	338	17	183635328	183641264	1	1	
22945	0.190602	57	22935.5	345	0	50	2	1	0	333	347	20	183628536	183635328	1	1	
21895	0.179	56	21885.9	324	0	51	2	1	0	339	339	17	183621928	183628536	1	1	
21283	0.172371	55	21274	312	0	52	2	1	0	337	339	18	183615136	183621928	1	1	
20711	0.166293	54	20702.2	301	0	53	2	1	0	338	343	21	183608528	183615136	1	1	
19916	0.158006	53	19907.5	286	0	54	2	1	0	339	341	18	183602704	183608528	1	1	
18890	0.14751	52	18881.9	267	0	55	2	1	0	344	346	18	183597368	183602704	1	1	
18120	0.139775	51	18112.2	253	0	56	2	1	0	341	342	19	183592664	183597368	1	1	
17056	0.129278	50	17048.6	234	0	57	2	1	0	334	344	19	183587400	183592664	1	1	
16372	0.122648	49	16364.9	222	0	58	2	1	0	336	341	18	183581840	183587400	1	1	
15850	0.117676	48	15843.1	213	0	59	2	1	0	337	341	19	183576240	183581840	1	1	
15496	0.114361	47	15489.1	207	0	60	2	1	0	341	343	17	183572656	183576240	1	1	
14896	0.108837	46	14889.4	197	0	61	2	1	0	337	345	18	183567544	183572656	1	1	
13798	0.0988921	45	13791.9	179	0	62	2	1	0	343	347	19	183562280	183567544	1	1	
13178	0.0933674	44	13172.1	169	0	63	2	1	0	341	344	20	183558136	183562280	1	1	
13052	0.0922625	43	13046.1	167	0	64	2	1	0	339	347	21	183555672	183558136	1	1	
12540	0.0878427	42	12534.3	159	0	65	2	1	0	339	343	18	183551568	183555672	1	1	
12020	0.083423	41	12014.5	151	0	66	2	1	0	338	342	19	183548880	183551568	1	1	
11360	0.0778983	40	11354.8	141	0	67	2	1	0	338	344	18	183545856	183548880	1	1	
10958	0.0745835	39	10952.9	135	0	68	2	1	0	335	347	19	183542048	183545856	1	1	
10346	0.0696112	38	10341.2	126	0	69	2	1	0	338	346	18	183539064	183542048	1	1	
9587	0.0635341	37	9582.55	115	0	70	2	1	0	339	344	18	183535592	183539064	1	1	
9237	0.0607717	36	9232.69	110	0	71	2	1	0	336	350	20	183533576	183535592	1	1	
9095	0.0596668	35	9090.7	108	0	72	2	1	0	341	344	18	183531448	183533576	1	1	
8663	0.056352	34	8658.89	102	0	73	2	1	0	342	345	18	183529208	183531448	1	1	
8225	0.0530371	33	8221.08	96	0	74	2	1	0	339	345	18	183527192	183529208	1	1	
8077	0.0519322	32	8073.11	94	0	75	2	1	0	339	343	19	183525512	183527192	1	1	
7402	0.04696	31	7398.43	85	0	76	2	1	0	342	347	18	183523424	183525512	1	1	
7174	0.0453025	30	7170.51	82	0	77	2	1	0	336	345	20	183522192	183523424	1	1	
6635	0.0414353	29	6631.77	75	0	78	2	1	0	342	347	19	183520512	183522192	1	1	
6089	0.037568	28	6086.03	68	0	79	2	1	0	341	344	19	183517488	183520512	1	1	
5931	0.036463	27	5928.08	66	0	80	2	1	0	341	348	18	183516032	183517488	1	1	
5371	0.0325957	26	5368.36	59	0	81	2	1	0	340	346	18	183514352	183516032	1	1	
4966	0.0298334	25	4963.55	54	0	82	2	1	0	340	347	18	183513456	183514352	1	1	
4802	0.0287284	24	4799.62	52	0	83	2	1	0	336	346	20	183512336	183513456	1	1	
4636	0.0276235	23	4633.68	50	0	84	2	1	0	337	345	20	183511104	183512336	1	1	
4552	0.027071	22	4549.7	49	0	85	2	1	0	340	347	20	183509464	183511104	1	1	
4212	0.0248612	21	4209.86	45	0	86	2	1	0	336	348	20	153094528	183509464	1	1	
3954	0.0232037	20	3951.98	42	0	87	2	1	0	339	344	19	153105688	153094528	1	1	
3345	0.0193365	19	3343.3	35	0	88	2	1	0	338	345	20	183508232	153105688	1	1	
3169	0.0182315	18	3167.38	33	0	89	2	1	0	337	349	19	183507560	183508232	1	1	
3080	0.017679	17	3078.41	32	0	90	2	1	0	339	350	19	183507224	183507560	1	1	
2990	0.0171266	16	2988.44	31	0	91	2	1	0	341	348	19	183506440	183507224	1	1	
2717	0.0154692	15	2715.58	28	0	92	2	1	0	337	346	19	183505208	183506440	1	1	
2349	0.0132593	14	2347.77	24	0	93	2	1	0	338	345	19	183504648	183505208	1	1	
2070	0.0116019	13	2068.91	21	0	94	2	1	0	340	345	19	183503864	183504648	1	1	
1694	0.00939199	12	1693.11	17	0	95	2	1	0	338	346	20	183502968	183503864	1	1	
1504	0.00828705	11	1503.2	15	0	96	2	1	0	339	345	19	153106744	183502968	1	1	
1216	0.00662964	10	1215.36	12	0	97	2	1	0	338	349	19	154184592	153106744	1	1	
1022	0.0055247	9	1021.45	10	0	99	2	1	0	339	349	19	154181136	154184592	1	1	
923	0.00497223	7	922.503	9	0	100	2	1	0	338	346	19	154176416	154181136	1	1	
723	0.00386729	6	722.609	7	0	101	2	1	0	340	348	19	153109120	154176416	1	1	
622	0.00331482	5	621.662	6	0	102	2	1	0	338	348	19	154177640	153109120	1	1	
520	0.00276235	4	519.715	5	0	103	2	1	0	339	346	19	154177400	154177640	1	1	
211	0.00110494	3	210.884	2	0	105	2	1	0	339	348	19	156526936	154177400	1	1	
106	0.00055247	1	105.941	1	1	106	2	1	0	339	347	19	154180752	156526936	0	1	
13	0.00055247	1	12.9928	1	1	13	0	0	0	355	355	25	185502544	185789520	0	4	
13	0.00055247	1	12.9928	1	1	13	0	0	0	336	362	24	185496336	185789520	0	4	
4148	0.149167	23	4146.51	270	0	10	0	0	0	312	363	23	186481352	186995048	1	2	
3758	0.127621	22	3756.6	231	0	11	0	0	0	309	364	23	186088464	186481352	1	1	
3406	0.109942	21	3404.68	199	0	12	0	0	0	310	364	23	185763280	186088464	2	1	
2400	0.0685063	20	2399.11	124	0	13	0	0	0	313	350	17	185426504	185763280	1	2	
2192	0.0596668	19	2191.16	108	0	14	0	0	0	312	357	19	185198952	185426504	1	1	
2024	0.0530371	18	2023.2	96	0	15	0	0	0	315	349	17	185004072	185198952	1	1	
1874	0.0475124	17	1873.24	86	0	16	0	0	0	311	355	19	184839136	185004072	1	1	
1682	0.0408828	16	1681.3	74	0	17	0	0	0	313	355	19	184694728	184839136	1	1	
1461	0.0337007	15	1460.39	61	0	18	0	0	0	313	354	19	184575200	184694728	1	1	
1281	0.028176	14	1280.46	51	0	19	0	0	0	319	353	18	184461408	184575200	1	1	
1167	0.0248612	13	1166.5	45	0	20	0	0	0	319	350	17	184369576	184461408	1	1	
1107	0.0232037	12	1106.51	42	0	21	0	0	0	315	350	17	184285472	184369576	1	1	
1044	0.0215463	11	1043.53	39	0	22	0	0	0	314	351	17	184214576	184285472	1	1	
1022	0.0209939	10	1021.52	38	0	23	0	0	0	316	350	17	184156120	184214576	1	1	
884	0.017679	9	883.576	32	0	24	0	0	0	317	350	17	184104384	184156120	1	1	
764	0.0149167	8	763.627	27	0	25	0	0	0	316	351	18	184055528	184104384	2	1	
113	0.00220988	5	112.943	4	0	26	0	0	0	315	351	17	184009552	184055528	1	2	
87	0.00165741	4	86.9536	3	0	28	0	0	0	318	351	17	183941856	184009552	1	1	
59	0.00110494	2	58.968	2	0	29	0	0	0	316	351	17	183912048	183941856	1	1	
30	0.00055247	1	29.9834	1	1	30	0	0	0	317	351	17	183885992	183912048	0	1	
526	0.00994446	7	525.741	18	0	26	0	0	0	316	355	18	184011504	184055528	1	2	
500	0.00939199	6	499.746	17	0	27	0	0	0	317	354	18	183976416	184011504	1	1	
446	0.00828705	5	445.768	15	0	28	0	0	0	315	355	18	183944880	183976416	1	1	
306	0.0055247	4	305.84	10	0	29	0	0	0	317	353	18	183914568	183944880	1	1	
248	0.00441976	3	247.867	8	0	30	0	0	0	316	352	18	183887448	183914568	1	1	
158	0.00276235	2	157.914	5	0	31	0	0	0	314	354	18	183864192	183887448	1	1	
96	0.00165741	1	95.947	3	1	32	0	0	0	315	354	18	183842544	183864192	0	1	
562	0.0209939	6	561.727	38	0	13	0	0	0	308	363	22	185472896	185763280	1	2	
445	0.0160216	5	444.776	29	0	14	0	0	0	311	360	22	185238800	185472896	1	1	
347	0.0121543	4	346.818	22	0	15	0	0	0	311	362	22	185042600	185238800	1	1	
167	0.0055247	3	166.912	10	0	16	0	0	0	309	360	21	184869848	185042600	1	1	
103	0.00331482	2	102.944	6	0	17	0	0	0	311	361	21	184709984	184869848	1	1	
18	0.00055247	1	17.9901	1	1	18	0	0	0	310	361	21	184590760	184709984	0	1	
29	0.00165741	2	28.9851	3	0	9	0	0	0	309	365	24	186963096	187553944	1	2	
20	0.00110494	1	19.989	2	1	10	0	0	0	308	365	24	186496320	186963096	0	1	
9	0.00055247	2	8.99503	1	1	9	0	0	0	357	352	26	186994600	188228328	0	3	
9	0.00055247	2	8.99503	1	1	9	0	0	0	332	363	25	186980304	188228328	0	3	
47	0.00276235	5	46.9807	5	0	7	0	0	0	315	347	16	187842368	189036416	1	3	
40	0.00220988	4	39.9801	4	0	9	0	0	0	316	347	16	186726120	187842368	1	1	
31	0.00165741	2	30.9834	3	0	10	0	0	0	317	347	16	186306288	186726120	1	1	
11	0.00055247	1	10.9939	1	1	11	0	0	0	318	347	16	185938560	186306288	0	1	
7	0.00055247	1	6.99613	1	1	7	0	0	0	358	351	26	188227432	189036416	0	3	
160	0.0138118	3	159.917	25	0	6	0	0	0	306	350	21	188847392	190008336	1	4	
58	0.00441976	2	57.9691	8	0	7	0	0	0	307	350	20	188022544	188847392	1	1	
16	0.00110494	1	15.9912	2	1	8	0	0	0	307	349	20	187385824	188022544	0	1	
6	0.00055247	1	5.99669	1	1	6	0	0	0	333	363	24	188978296	190008336	0	4	
6	0.00055247	1	5.99669	1	1	6	0	0	0	359	350	26	189035968	190008336	0	4	
10	0.00110494	1	9.99448	2	1	5	0	0	0	330	364	24	189929912	191173640	0	3	
20	0.00220988	1	19.989	4	1	5	0	0	0	328	364	25	189969144	191173640	0	3	
12	0.00165741	1	11.9934	3	1	4	0	0	0	354	340	24	191038144	192488440	0	112	
23	0.00276235	2	22.989	5	0	4	0	0	0	302	363	26	191138888	192488440	1	112	
15	0.00165741	1	14.9917	3	1	5	0	0	0	305	363	26	190008448	191138888	0	1	
3	0.00055247	1	2.99834	1	1	3	0	0	0	265	214	8	156374800	193791104	0	165	
66	0.0121543	1	65.9635	22	1	3	0	0	0	343	265	9	154985320	193791104	0	165	
3	0.00055247	1	2.99834	1	1	3	0	0	0	286	195	10	142456280	193791104	0	165	
150	0.0259661	2	149.922	47	0	3	0	0	0	250	183	13	191319440	193791104	1	165	
36	0.00497223	1	35.9801	9	1	4	0	0	0	248	181	11	190099376	191319440	0	1	
9	0.00165741	1	8.99503	3	1	3	0	0	0	384	219	10	191194768	193791104	0	165	
3	0.00055247	1	2.99834	1	1	3	0	0	0	385	228	10	191196560	193791104	0	165	
287	0.0502748	2	286.849	91	0	3	0	0	0	296	157	13	191313056	193791104	2	165	
24	0.00331482	1	23.9867	6	1	4	0	0	0	296	154	11	190060704	191313056	0	2	
32	0.00441976	1	31.9823	8	1	4	0	0	0	295	156	13	190189072	191313056	0	2	
33	0.00607717	1	32.9818	11	1	3	0	0	0	366	181	13	191266920	193791104	0	165	
15	0.00276235	1	14.9917	5	1	3	0	0	0	276	209	12	191274872	193791104	0	165	
3	0.00055247	1	2.99834	1	1	3	0	0	0	347	235	12	191285136	193791104	0	165	
24	0.00441976	1	23.9867	8	1	3	0	0	0	332	244	13	191288048	193791104	0	165	
416	0.0635341	4	415.809	115	0	3	0	0	0	354	248	17	191663256	193791104	2	165	
20	0.00276235	1	19.989	5	1	4	0	0	0	356	245	13	190220128	191663256	0	2	
204	0.0254136	3	203.898	46	0	4	0	0	0	353	247	17	190423744	191663256	1	2	
88	0.00939199	2	87.953	17	0	5	0	0	0	353	246	17	189350368	190423744	1	1	
18	0.00165741	1	17.9901	3	1	6	0	0	0	352	247	15	188495848	189350368	0	1	
172	0.0276235	3	171.917	50	0	3	0	0	0	356	211	15	191481400	193791104	1	165	
85	0.0116019	2	84.9536	21	0	4	0	0	0	358	209	15	190268952	191481400	1	1	
5	0.00055247	1	4.99724	1	1	5	0	0	0	357	208	14	189276088	190268952	0	1	
12	0.00220988	1	11.9934	4	1	3	0	0	0	331	246	14	191420856	193791104	0	165	
1674	0.135355	20	1673.59	245	0	3	0	0	0	348	320	15	191527760	193791104	1	165	
1452	0.0944724	19	1451.62	171	0	4	0	0	0	348	319	15	190382088	191527760	3	1	
5	0.00055247	1	4.99724	1	1	5	0	0	0	347	309	13	189253728	190382088	0	3	
1274	0.0701637	18	1273.65	127	0	5	0	0	0	349	318	15	189376944	190382088	2	3	
6	0.00055247	1	5.99669	1	1	6	0	0	0	346	310	13	188415856	189376944	0	2	
1093	0.0502748	17	1092.7	91	0	6	0	0	0	349	317	15	188520336	189376944	1	2	
991	0.0408828	16	990.714	74	0	7	0	0	0	347	311	14	187756328	188520336	1	1	
956	0.0381204	15	955.695	69	0	8	0	0	0	351	311	14	187167200	187756328	1	1	
876	0.0325957	14	875.707	59	0	9	0	0	0	343	317	14	186663000	187167200	1	1	
813	0.0287284	13	812.713	52	0	10	0	0	0	347	312	14	186250336	186663000	1	1	
803	0.028176	12	802.69	51	0	11	0	0	0	351	312	14	185891864	186250336	1	1	
704	0.0232037	11	703.722	42	0	12	0	0	0	345	314	14	185599056	185891864	1	1	
656	0.0209939	10	655.727	38	0	13	0	0	0	344	318	14	185347616	185599056	1	1	
604	0.018784	9	603.737	34	0	14	0	0	0	348	313	14	185134664	185347616	1	1	
548	0.0165741	8	547.751	30	0	15	0	0	0	350	313	14	184949744	185134664	1	1	
503	0.0149167	7	502.761	27	0	16	0	0	0	347	319	14	184786992	184949744	1	1	
407	0.0116019	6	406.803	21	0	17	0	0	0	350	314	14	184654792	184786992	1	1	
356	0.00994446	5	355.821	18	0	18	0	0	0	349	314	14	184537520	184654792	1	1	
302	0.00828705	4	301.843	15	0	19	0	0	0	347	315	14	184435344	184537520	1	1	
207	0.0055247	3	206.89	10	0	20	0	0	0	349	315	14	184345744	184435344	1	1	
107	0.00276235	2	106.942	5	0	21	0	0	0	347	316	14	184267368	184345744	2	1	
22	0.00055247	1	21.9878	1	1	22	0	0	0	348	316	14	184201144	184267368	0	2	
22	0.00055247	1	21.9878	1	1	22	0	0	0	347	317	14	184201256	184267368	0	2	
5	0.00055247	1	4.99724	1	1	5	0	0	0	344	311	13	189254064	190382088	0	3	
36	0.00662964	1	35.9801	12	1	3	0	0	0	268	159	15	191464752	193791104	0	165	
6	0.00110494	1	5.99669	2	1	3	0	0	0	321	185	15	191474048	193791104	0	165	
33	0.00607717	1	32.9818	11	1	3	0	0	0	251	190	15	191474272	193791104	0	165	
200	0.0337007	2	199.899	61	0	3	0	0	0	325	249	18	191753288	193791104	1	165	
68	0.00939199	1	67.9624	17	1	4	0	0	0	324	248	18	190497464	191753288	0	1	
3	0.00055247	1	2.99834	1	1	3	0	0	0	286	321	14	191449224	193791104	0	165	
18	0.00331482	1	17.9901	6	1	3	0	0	0	327	109	15	191450120	193791104	0	165	
143	0.0248612	2	142.925	45	0	3	0	0	0	232	205	15	191476960	193791104	1	165	
32	0.00441976	1	31.9823	8	1	4	0	0	0	237	200	15	190334160	191476960	0	1	
27	0.00497223	1	26.9851	9	1	3	0	0	0	338	224	16	191567216	193791104	0	165	
3	0.00055247	1	2.99834	1	1	3	0	0	0	271	224	16	191568112	193791104	0	165	
6	0.00110494	1	5.99669	2	1	3	0	0	0	343	251	16	191581176	193791104	0	165	
48	0.00883952	1	47.9735	16	1	3	0	0	0	302	95	17	191528992	193791104	0	165	
12	0.00220988	1	11.9934	4	1	3	0	0	0	285	110	16	191531456	193791104	0	165	
51	0.00828705	2	50.9751	15	0	3	0	0	0	373	149	17	191625408	193791104	1	165	
24	0.00331482	1	23.9867	6	1	4	0	0	0	373	148	17	190466968	191625408	0	1	
482	0.0795557	3	481.761	144	0	3	0	0	0	266	160	23	191987328	193791104	2	165	
4	0.00055247	1	3.99779	1	1	4	0	0	0	263	156	21	190778536	191987328	0	2	
157	0.0198889	2	156.92	36	0	4	0	0	0	264	163	19	190702240	191987328	1	2	
65	0.00718211	1	64.9641	13	1	5	0	0	0	263	162	19	189513448	190702240	0	1	
6	0.00110494	1	5.99669	2	1	3	0	0	0	336	175	16	191549560	193791104	0	165	
558	0.0734785	5	557.78	133	0	3	0	0	0	274	176	17	191634440	193791104	1	165	
396	0.0436451	4	395.825	79	0	4	0	0	0	274	178	16	190401984	191634440	1	1	
268	0.0259661	3	267.87	47	0	5	0	0	0	275	177	16	189393480	190401984	1	1	
153	0.0132593	2	152.92	24	0	6	0	0	0	275	176	16	188534072	189393480	1	1	
63	0.00497223	1	62.9652	9	1	7	0	0	0	274	176	16	187764504	188534072	0	1	
3	0.00055247	1	2.99834	1	1	3	0	0	0	219	185	17	191638920	193791104	0	165	
3	0.00055247	1	2.99834	1	1	3	0	0	0	286	207	16	191560832	193791104	0	165	
141	0.0248612	2	140.925	45	0	3	0	0	0	235	218	18	191736752	193791104	2	165	
16	0.00220988	1	15.9912	4	1	4	0	0	0	233	213	17	190486976	191736752	0	2	
8	0.00110494	1	7.99558	2	1	4	0	0	0	234	217	18	190563944	191736752	0	2	
208	0.036463	2	207.891	66	0	3	0	0	0	202	217	19	191649408	193791104	1	165	
40	0.0055247	1	39.9779	10	1	4	0	0	0	202	216	18	190487648	191649408	0	1	
9	0.00165741	1	8.99503	3	1	3	0	0	0	345	309	17	191690280	193791104	0	165	
6	0.00110494	1	5.99669	2	1	3	0	0	0	377	313	16	191608088	193791104	0	165	
136	0.0243087	2	135.927	44	0	3	0	0	0	191	209	18	191733880	193791104	1	165	
16	0.00220988	1	15.9912	4	1	4	0	0	0	190	207	17	190485408	191733880	0	1	
905	0.117124	8	904.649	212	0	3	0	0	0	222	221	22	192095912	193791104	1	165	
635	0.0674014	7	634.73	122	0	4	0	0	0	223	220	22	190870808	192095912	1	1	
427	0.0386729	6	426.807	70	0	5	0	0	0	223	219	22	189788472	190870808	1	1	
252	0.0193365	5	251.884	35	0	6	0	0	0	223	218	22	188868856	189788472	1	1	
174	0.0121543	4	173.915	22	0	7	0	0	0	223	220	21	188044232	188868856	1	1	
111	0.00718211	3	110.943	13	0	8	0	0	0	220	219	21	187405344	188044232	1	1	
55	0.00331482	2	54.9702	6	0	9	0	0	0	222	219	21	186867464	187405344	1	1	
10	0.00055247	1	9.99448	1	1	10	0	0	0	222	218	21	186420360	186867464	0	1	
3	0.00055247	1	2.99834	1	1	3	0	0	0	378	225	18	191743472	193791104	0	165	
3	0.00055247	1	2.99834	1	1	3	0	0	0	192	234	17	191655344	193791104	0	165	
6	0.00110494	1	5.99669	2	1	3	0	0	0	193	236	17	191655904	193791104	0	165	
6	0.00110494	1	5.99669	2	1	3	0	0	0	194	238	17	191657136	193791104	0	165	
3	0.00055247	1	2.99834	1	1	3	0	0	0	241	311	17	191690840	193791104	0	165	
153	0.0259661	3	152.922	47	0	3	0	0	0	253	158	21	191805472	193791104	1	165	
45	0.00607717	2	44.9757	11	0	4	0	0	0	253	156	20	190623256	191805472	1	1	
5	0.00055247	1	4.99724	1	1	5	0	0	0	252	157	19	189579144	190623256	0	1	
9	0.00165741	1	8.99503	3	1	3	0	0	0	307	316	18	191781656	193791104	0	165	
87	0.0160216	1	86.9519	29	1	3	0	0	0	264	327	20	191783896	193791104	0	165	
9	0.00165741	1	8.99503	3	1	3	0	0	0	353	111	20	191882888	193791104	0	165	
51	0.00939199	1	50.9718	17	1	3	0	0	0	263	150	20	191801552	193791104	0	165	
21	0.00386729	1	20.9884	7	1	3	0	0	0	188	223	20	191918944	193791104	0	165	
9	0.00165741	1	8.99503	3	1	3	0	0	0	215	234	20	191923536	193791104	0	165	
12	0.00220988	1	11.9934	4	1	3	0	0	0	372	263	19	191844328	193791104	0	165	
115	0.0193365	2	114.942	35	0	3	0	0	0	321	271	20	191939624	193791104	1	165	
40	0.0055247	1	39.9779	10	1	4	0	0	0	321	269	20	190736768	191939624	0	1	
3	0.00055247	1	2.99834	1	1	3	0	0	0	350	110	20	191882664	193791104	0	165	
3	0.00055247	1	2.99834	1	1	3	0	0	0	294	126	21	191979488	193791104	0	165	
15	0.00276235	1	14.9917	5	1	3	0	0	0	329	127	21	191979600	193791104	0	165	
36	0.00662964	1	35.9801	12	1	3	0	0	0	207	189	21	191996696	193791104	0	165	
88	0.0149167	2	87.9552	27	0	3	0	0	0	338	193	19	191815960	193791104	1	165	
28	0.00386729	1	27.9845	7	1	4	0	0	0	337	192	19	190633296	191815960	0	1	
60	0.0104969	2	59.9685	19	0	3	0	0	0	333	197	22	192169856	193791104	1	165	
12	0.00165741	1	11.9934	3	1	4	0	0	0	332	196	22	190863976	192169856	0	1	
51	0.00939199	1	50.9718	17	1	3	0	0	0	199	224	21	191919616	193791104	0	165	
3	0.00055247	1	2.99834	1	1	3	0	0	0	215	235	21	192016368	193791104	0	165	
6	0.00110494	1	5.99669	2	1	3	0	0	0	350	238	21	192017264	193791104	0	165	
12	0.00220988	1	11.9934	4	1	3	0	0	0	203	255	21	192023720	193791104	0	165	
6	0.00110494	1	5.99669	2	1	3	0	0	0	383	283	21	192033352	193791104	0	165	
39	0.00718211	1	38.9785	13	1	3	0	0	0	276	304	21	192040928	193791104	0	165	
6	0.00110494	1	5.99669	2	1	3	0	0	0	267	307	21	192043280	193791104	0	165	
6	0.00110494	1	5.99669	2	1	3	0	0	0	278	324	21	192050672	193791104	0	165	
6	0.00110494	1	5.99669	2	1	3	0	0	0	269	95	22	192062056	193791104	0	165	
552	0.0861853	3	551.741	156	0	3	0	0	0	249	143	26	192370600	193791104	1	165	
285	0.0370155	2	284.852	67	0	4	0	0	0	249	142	26	191098800	192370600	2	1	
35	0.00386729	1	34.9807	7	1	5	0	0	0	250	140	22	189772272	191098800	0	2	
50	0.0055247	1	49.9724	10	1	5	0	0	0	249	141	26	189937976	191098800	0	2	
18	0.00331482	1	17.9901	6	1	3	0	0	0	351	172	18	191721224	193791104	0	165	
36	0.00662964	1	35.9801	12	1	3	0	0	0	355	177	20	191900880	193791104	0	165	
48	0.00883952	1	47.9735	16	1	3	0	0	0	304	208	22	192004872	193791104	0	165	
78	0.0143642	1	77.9569	26	1	3	0	0	0	320	239	22	192016592	193791104	0	165	
3	0.00055247	1	2.99834	1	1	3	0	0	0	247	247	22	192102592	193791104	0	165	
78	0.0143642	1	77.9569	26	1	3	0	0	0	200	264	25	192107968	193791104	0	165	
18	0.00331482	1	17.9901	6	1	3	0	0	0	346	307	21	192042384	193791104	0	165	
94	0.0165741	2	93.9503	30	0	3	0	0	0	207	309	22	192124280	193791104	1	165	
16	0.00220988	1	15.9912	4	1	4	0	0	0	205	307	22	190897384	192124280	0	1	
12	0.00220988	1	11.9934	4	1	3	0	0	0	300	357	22	192140704	193791104	0	165	
16	0.00276235	2	15.9917	5	0	3	0	0	0	241	99	22	192062728	193791104	1	165	
4	0.00055247	1	3.99779	1	1	4	0	0	0	240	99	22	190844568	192062728	0	1	
3	0.00055247	1	2.99834	1	1	3	0	0	0	231	109	22	192064744	193791104	0	165	
18	0.00331482	1	17.9901	6	1	3	0	0	0	280	218	23	192178216	193791104	0	165	
294	0.0447501	3	293.866	81	0	3	0	0	0	197	259	25	192337640	193791104	1	165	
171	0.0220988	2	170.912	40	0	4	0	0	0	196	259	25	191073008	192337640	1	1	
55	0.00607717	1	54.9696	11	1	5	0	0	0	197	257	25	189908440	191073008	0	1	
24	0.00441976	1	23.9867	8	1	3	0	0	0	299	276	23	192196096	193791104	0	165	
47	0.00773458	2	46.9768	14	0	3	0	0	0	266	349	20	191968776	193791104	1	165	
20	0.00276235	1	19.989	5	1	4	0	0	0	266	348	20	190760768	191968776	0	1	
21	0.00331482	2	20.9901	6	0	3	0	0	0	245	93	24	192224576	193791104	3	165	
4	0.00055247	1	3.99779	1	1	4	0	0	0	244	93	24	190981072	192224576	0	3	
4	0.00055247	1	3.99779	1	1	4	0	0	0	243	94	24	190981520	192224576	0	3	
4	0.00055247	1	3.99779	1	1	4	0	0	0	242	95	24	190981632	192224576	0	3	
12	0.00220988	1	11.9934	4	1	3	0	0	0	347	289	24	192278104	193791104	0	165	
79	0.0143642	2	78.9569	26	0	3	0	0	0	351	330	25	192289376	193791104	1	165	
4	0.00055247	1	3.99779	1	1	4	0	0	0	352	329	24	191036352	192289376	0	1	
3	0.00055247	1	2.99834	1	1	3	0	0	0	364	349	24	192292960	193791104	0	165	
3	0.00055247	1	2.99834	1	1	3	0	0	0	337	108	25	192301768	193791104	0	165	
3	0.00055247	1	2.99834	1	1	3	0	0	0	376	129	25	192306360	193791104	0	165	
49	0.00883952	2	48.9735	16	0	3	0	0	0	263	155	26	192312368	193791104	1	165	
4	0.00055247	1	3.99779	1	1	4	0	0	0	262	153	26	191103168	192312368	0	1	
18	0.00331482	1	17.9901	6	1	3	0	0	0	396	190	24	192247720	193791104	0	165	
12	0.00220988	1	11.9934	4	1	3	0	0	0	266	221	25	192328456	193791104	0	165	
459	0.0690588	4	458.793	125	0	3	0	0	0	332	249	27	192445888	193791104	1	165	
261	0.0325957	3	260.87	59	0	4	0	0	0	335	246	27	191120824	192445888	2	1	
35	0.00386729	1	34.9807	7	1	5	0	0	0	333	248	26	189993704	191120824	0	2	
74	0.00773458	2	73.9613	14	0	5	0	0	0	336	251	25	189953840	191120824	1	2	
24	0.00220988	1	23.9867	4	1	6	0	0	0	335	250	25	188996400	189953840	0	1	
15	0.00276235	1	14.9917	5	1	3	0	0	0	339	248	22	192102368	193791104	0	165	
18	0.00331482	1	17.9901	6	1	3	0	0	0	379	307	25	192349696	193791104	0	165	
88	0.0132593	3	87.9602	24	0	3	0	0	0	339	114	26	192365448	193791104	1	165	
52	0.00662964	2	51.9735	12	0	4	0	0	0	339	113	26	191094544	192365448	1	1	
20	0.00220988	1	19.989	4	1	5	0	0	0	338	112	26	189972912	191094544	0	1	
3	0.00055247	1	2.99834	1	1	3	0	0	0	384	154	25	192313152	193791104	0	165	
3	0.00055247	1	2.99834	1	1	3	0	0	0	391	153	26	192374816	193791104	0	165	
